Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
espérances	626	6.78	1.4327	--	--	4139
projets	627	6.78	1.1480	702	2646	1325
promotion	628	6.78	1.2982	1653	3909	4463
games	629	6.78	1.2337	2171	2460	--
montreal	630	6.78	1.2664	--	3520	--
exister	631	6.78	1.3138	--	--	2818
horizon	632	6.78	1.2171	--	--	3012
mamie	633	6.78	1.5687	--	4266	--
satisfait	634	6.78	1.1830	4480	--	4210
health	635	6.78	1.2337	4134	--	--
indépendant	636	6.76	1.3180	3908	--	3994
bonnes	637	6.76	1.4223	970	788	1637
enfance	638	6.76	1.2048	2157	4319	2143
chants	639	6.76	1.0984	--	--	5154
arbres	640	6.76	1.3486	3330	--	1656
planète	641	6.76	1.2382	2499	2972	--
energy	642	6.76	1.1528	--	5113	--
naturelles	643	6.76	1.1704	3610	--	2232
imaginer	644	6.76	1.1168	--	--	3244
paris	645	6.76	1.3637	78	186	110
librairie	646	6.76	1.3024	2284	--	4965
vive	647	6.76	1.0012	2930	925	1520
cake	648	6.76	1.1704	--	4587	--
rivière	649	6.76	1.1704	4533	--	1723
diversité	650	6.76	1.2707	3840	--	2657
gold	651	6.76	1.4365	4151	2377	--
désirer	652	6.76	1.1350	--	--	4885
chaud	653	6.76	1.1528	3079	546	4332
musicale	654	6.76	1.1350	3370	5231	--
unis	655	6.76	1.3024	3692	--	777
or	656	6.76	1.5460	329	338	219
avantages	657	6.76	1.0984	1804	--	1404
rencontrer	658	6.76	1.1704	3991	2440	3016
plantes	659	6.76	1.3486	2222	--	1965
bonus	660	6.76	0.9596	3700	4176	--
sage	661	6.76	1.0606	--	2849	2316
extra	662	6.76	1.2545	4181	4298	--
feeling	663	6.76	1.2048	--	2297	--
réussit	664	6.76	1.1350	--	--	3877
naturelle	665	6.76	1.1704	3666	--	1108
esprit	666	6.76	1.1168	1335	3684	180
bénéficier	667	6.76	1.0984	3459	--	--
vraies	668	6.76	1.3334	--	4229	--
mama	669	6.76	1.4923	--	2816	--
remercie	670	6.74	1.2906	--	3397	--
femmes	671	6.74	1.3063	458	761	354
bain	672	6.74	1.2586	1719	2088	--
renaissance	673	6.74	1.1920	--	--	3293
bénéfice	674	6.74	1.1031	--	--	2713
sud	675	6.74	1.2747	517	1430	527
alive	676	6.74	1.3219	--	4547	--
épouse	677	6.74	1.1572	--	--	2608
performance	678	6.74	1.1031	2213	2649	--
améliorer	679	6.74	0.9649	1492	--	3635
wow	680	6.74	1.5493	--	912	--
parc	681	6.74	1.1214	1293	2413	4376
précieux	682	6.74	0.9216	--	--	2226
gorgeous	683	6.74	1.5361	--	5084	--
poète	684	6.74	1.0844	--	--	1528
lecture	685	6.74	1.3219	916	2565	1006
couleurs	686	6.74	1.2423	1247	2821	1968
montagnes	687	6.74	1.2747	--	--	1765
littérature	688	6.74	1.4542	1693	--	1013
riches	689	6.74	1.3674	--	4626	1774
#merci	690	6.74	1.2090	--	4925	--
l'ambiance	691	6.74	1.0461	--	4760	--
rapidité	692	6.72	0.9697	--	--	4424
l'avenir	693	6.72	1.1959	--	3136	--
nourriture	694	6.72	1.2623	5239	--	2560
sexe	695	6.72	1.2943	681	1500	2836
guitare	696	6.72	1.2784	1637	3439	--
vérités	697	6.72	1.0698	--	--	3148
soirée	698	6.72	1.1073	1273	320	--
connaissance	699	6.72	1.1787	1269	4807	546
femme	700	6.72	1.3099	368	373	278
expositions	701	6.72	1.0309	2883	--	--
humaine	702	6.72	1.3856	3123	--	717
robe	703	6.72	1.1613	3293	1784	4189
enceinte	704	6.72	1.4714	2067	3388	3526
rencontre	705	6.72	1.0309	700	1144	899
invités	706	6.72	1.1256	3945	5225	--
gracias	707	6.72	1.1787	--	2671	--
air	708	6.72	1.2943	499	695	471
bibliothèque	709	6.72	1.2943	1188	--	1645
famous	710	6.72	1.1256	--	3622	--
solution	711	6.72	1.0110	986	1552	865
intellectuelle	712	6.72	1.2296	2786	--	2521
disney	713	6.72	1.5524	4502	1655	--
bénéfices	714	6.72	1.2129	--	--	3227
mdrr	715	6.70	1.9404	--	234	--
shopping	716	6.70	1.1995	728	1577	--
démocratie	717	6.70	1.3590	3999	3270	1811
playing	718	6.70	1.1995	--	1268	--
décoration	719	6.70	0.9530	1284	--	--
fromage	720	6.70	1.6067	5092	4359	--
energie	721	6.70	1.1995	2544	--	--
campagne	722	6.70	1.3740	1561	1189	913
partager	723	6.70	1.2657	1094	1935	3967
préféré	724	6.70	1.1473	2476	1615	--
bon	725	6.70	1.1473	185	53	299
restaurant	726	6.70	1.1995	890	2884	--
vocation	727	6.70	1.2657	--	--	3857
mdrrrrrr	728	6.70	2.4682	--	2233	--
well	729	6.70	1.1995	--	918	--
chaleur	730	6.70	1.2976	3063	4451	1398
magic	731	6.70	1.0926	4566	3018	--
sincèrement	732	6.70	1.3439	--	3777	--
lady	733	6.70	1.0738	--	1022	--
forêt	734	6.70	1.3286	2960	--	2224
âme	735	6.70	1.3439	3768	--	518
voyageur	736	6.70	1.1995	--	--	4822
vraie	737	6.70	1.1294	4132	1281	1678
dormir	738	6.70	1.0926	--	378	--
vendredi	739	6.68	1.3005	524	597	--
accomplir	740	6.68	1.1856	--	--	3163
naturel	741	6.68	1.2027	1968	3870	1063
kids	742	6.68	1.4630	--	3371	--
sœur	743	6.68	1.3316	--	2925	2204
pere	744	6.68	1.5043	--	1757	--
ladies	745	6.68	1.1507	--	3740	--
randonnée	746	6.68	1.1683	4262	--	--
reconnaissance	747	6.68	1.1147	3454	--	1400
cuisine	748	6.68	1.0962	348	1328	4912
d'or	749	6.68	1.2526	--	2210	--
désire	750	6.68	1.2027	--	--	3729
avantage	751	6.68	1.2196	3031	--	1322
infiniment	752	6.68	1.3768	--	--	3221
sex	753	6.68	1.5043	2972	1222	--
mere	754	6.68	1.6343	--	1070	--
easy	755	6.68	1.0190	--	2296	--
bueno	756	6.68	0.9355	--	3226	--
théâtre	757	6.68	1.1507	1071	3679	1060
volonté	758	6.68	1.0962	2395	--	503
salut	759	6.68	1.0388	1025	422	1644
ile	760	6.68	1.2027	1614	4900	4059
honey	761	6.68	1.2196	--	4156	--
connaissances	762	6.68	1.1683	1990	--	1697
proches	763	6.68	1.1507	3904	4158	3422
vitamine	764	6.68	1.1147	--	3182	--
frères	765	6.66	1.1359	3887	2770	1272
lingerie	766	6.66	0.9172	2631	4575	--
vœu	767	6.66	1.1178	--	--	4154
diplôme	768	6.66	1.1537	3383	--	--
brother	769	6.66	1.2715	--	3477	--
intense	770	6.66	1.4230	--	--	4283
french	771	6.66	1.3188	1139	473	--
univers	772	6.66	1.2554	1462	--	1268
performances	773	6.66	1.0994	2375	--	--
boyfriend	774	6.66	1.2554	--	4082	--
chevaux	775	6.66	1.0806	3335	--	1647
girls	776	6.66	1.2056	--	1267	--
chat	777	6.66	1.4792	555	716	--
humanité	778	6.66	1.3188	--	--	1098
soeurs	779	6.66	1.2875	--	4725	--
incroyable	780	6.66	1.3494	--	1875	--
véritable	781	6.66	1.1178	2290	4960	586
hope	782	6.66	1.2554	--	612	--
initiatives	783	6.66	1.0616	4577	--	--
yeah	784	6.66	1.4930	--	443	--
perles	785	6.66	1.0806	5179	--	--
résolu	786	6.66	0.9817	1163	--	4008
guadeloupe	787	6.66	1.3644	3021	4946	--
goût	788	6.66	0.9172	2967	2547	1138
indépendants	789	6.64	1.3516	4356	--	4951
rythme	790	6.64	1.0835	4156	4523	2901
web	791	6.64	1.2415	132	608	--
solaire	792	6.64	1.0451	3375	--	--
1ere	793	6.64	1.4107	--	3586	--
française	794	6.64	1.1911	466	1177	320
rencontres	795	6.64	1.1911	869	3561	--
infinie	796	6.64	1.2578	--	--	5143
mddddr	797	6.64	2.5695	--	4555	--
déco	798	6.64	1.2739	1822	4621	--
grace	799	6.64	1.0645	--	2187	--
fille	800	6.64	1.1386	940	266	686
grossesse	801	6.64	1.5354	540	--	--
animation	802	6.64	0.7762	1607	--	--
oeuvre	803	6.64	1.1386	1560	--	3508
bijoux	804	6.64	1.1205	1055	4467	--
forever	805	6.64	1.3667	--	1540	--
neuve	806	6.64	1.2081	2952	--	--
animations	807	6.64	0.9205	3696	--	--
accompli	808	6.64	1.0053	--	--	4158
remarquables	809	6.64	1.2898	--	--	4160
photographie	810	6.64	1.2249	2831	--	--
magie	811	6.64	1.3962	5206	3137	--
astuce	812	6.64	0.9848	4396	--	--
héhé	813	6.64	1.1563	--	1621	--
recettes	814	6.64	1.1205	672	4855	2879
efficacité	815	6.64	0.9205	2692	--	2527
environnement	816	6.64	1.1021	403	--	2550
dîner	817	6.64	0.9848	--	--	4772
kid	818	6.64	1.3056	--	3011	--
frere	819	6.64	1.5086	--	1683	--
fière	820	6.64	1.1563	--	2156	--
sucre	821	6.64	1.0645	3571	--	2807
provence	822	6.64	1.4251	2061	--	3798
naturels	823	6.62	1.1045	3802	--	2996
musée	824	6.62	1.1761	1349	4647	2263
montagne	825	6.62	1.5104	2420	4699	1810
kind	826	6.62	1.3231	--	3541	--
audace	827	6.62	0.9875	--	--	5043
simplicité	828	6.62	1.2103	--	--	3379
authentique	829	6.62	1.0079	--	--	4721
dévouement	830	6.62	1.3076	--	--	3558
alliance	831	6.62	1.0859	3649	--	1606
likes	832	6.62	1.3536	--	4123	--
compagnons	833	6.62	1.1229	--	--	3465
musées	834	6.62	0.9010	2558	--	--
intéressante	835	6.62	0.8053	--	--	3954
food	836	6.62	1.2599	--	2522	--
fort	837	6.62	1.1229	1080	511	245
amérique	838	6.62	1.4693	1706	--	1089
invention	839	6.62	1.0669	3918	--	3101
malin	840	6.62	0.9234	--	4842	--
star	841	6.62	1.0859	904	682	--
piano	842	6.62	1.1933	2866	1899	--
young	843	6.62	1.2103	--	1694	--
explorer	844	6.62	1.2103	1524	--	--
excited	845	6.62	1.3834	--	2602	--
promo	846	6.62	1.0669	2766	1565	--
soie	847	6.62	1.1586	--	--	3935
père	848	6.62	1.3686	1339	357	292
résolues	849	6.62	1.1933	4174	--	--
évolution	850	6.62	1.0669	1720	--	708
friday	851	6.60	1.2617	--	2053	--
film	852	6.60	1.0498	451	300	3152
douche	853	6.60	1.1429	3926	1344	--
opéra	854	6.60	1.3851	4818	--	4061
filles	855	6.60	1.1606	1386	404	1267
œuvres	856	6.60	1.2122	5069	--	1090
mdrrr	857	6.60	2.1665	--	296	--
sky	858	6.60	1.2778	--	3648	--
l'air	859	6.60	1.1066	--	703	--
naturellement	860	6.60	0.9476	--	--	1303
croissance	861	6.60	1.0690	1611	4071	1627
naît	862	6.60	1.3093	--	--	5206
anglais	863	6.60	1.3093	435	952	551
faciliter	864	6.60	1.0302	4303	--	3659
sister	865	6.60	1.3093	--	2713	--
énergétique	866	6.60	0.9476	5064	--	--
écrivains	867	6.60	1.2617	--	--	2221
relations	868	6.60	1.1606	935	4190	555
heroes	869	6.60	1.1066	5025	--	--
bio	870	6.60	1.2122	1768	1305	--
innovation	871	6.60	1.1429	2489	--	5236
propres	872	6.60	1.1429	1869	--	701
volontiers	873	6.60	0.9258	--	--	2447
attirer	874	6.60	1.1249	--	--	3861
envie	875	6.60	1.1952	1624	231	2919
compétences	876	6.60	1.0102	1791	--	4466
cousine	877	6.60	1.1606	--	2001	--
avancement	878	6.60	1.1066	5154	--	--
record	879	6.60	1.0690	3296	2059	--
millions	880	6.60	1.5649	943	915	607
exacte	881	6.60	1.0690	--	--	2758
futur	882	6.58	1.1265	2422	1451	2752
woman	883	6.58	1.2304	--	2487	--
partenaire	884	6.58	0.9708	1214	4910	--
lit	885	6.58	1.1968	1484	444	1049
gout	886	6.58	0.9495	--	3877	--
grâce	887	6.58	1.0897	737	1005	460
astuces	888	6.58	0.9055	549	--	--
potentiel	889	6.58	1.2137	4139	--	4716
top	890	6.58	1.3107	242	364	--
italie	891	6.58	1.2137	829	4563	693
intellectuel	892	6.58	1.0515	--	--	3230
adopter	893	6.58	1.0319	--	--	3119
looool	894	6.58	2.1294	--	1695	--
culturelles	895	6.58	1.1622	4124	--	4712
mers	896	6.58	1.4010	--	--	4342
éducation	897	6.58	1.2631	1460	--	856
née	898	6.58	1.2304	3118	4116	3560
bains	899	6.58	1.0515	2617	--	--
terrasse	900	6.58	1.2792	2713	--	--
fly	901	6.58	1.3716	--	3682	--
entreprendre	902	6.58	1.1082	--	--	3921
espagne	903	6.58	1.2950	891	4824	781
dignes	904	6.58	1.1445	--	--	4301
touchant	905	6.58	1.2631	--	--	4016
pomme	906	6.58	1.0897	--	2945	--
entente	907	6.58	1.0120	--	--	4115
l'esprit	908	6.58	1.1445	--	3440	--
gagnez	909	6.58	1.2304	2621	2476	--
adoption	910	6.58	1.0319	2456	--	3376
œuvre	911	6.58	1.1082	1401	--	277
aisé	912	6.58	1.2304	--	--	4939
être	913	6.58	1.3716	69	129	51
mai	914	6.58	1.0708	144	1143	426
alliés	915	6.58	1.0708	--	--	2219
ete	916	6.58	1.5131	5103	2620	--
chic	917	6.58	0.9708	--	4215	--
humain	918	6.58	1.2792	2821	4037	940
#sexy	919	6.56	1.3118	--	5157	--
multimédia	920	6.56	1.1808	1078	--	--
chanteuse	921	6.56	0.9071	--	3642	--
recevoir	922	6.56	1.1278	989	1922	1078
suprême	923	6.56	1.2480	--	--	1795
chanteur	924	6.56	1.0134	--	3939	--
clarté	925	6.56	1.0721	--	--	3793
canapé	926	6.56	1.0721	--	4221	--
pères	927	6.56	1.4020	--	--	2128
Être	928	6.56	1.4165	--	2381	--
ambition	929	6.56	1.1980	--	--	2615
espace	930	6.56	1.2961	272	5090	582
francais	931	6.56	1.3874	2479	1909	--
soeur	932	6.56	1.2316	3742	621	--
team	933	6.56	1.1278	2000	895	--
sleep	934	6.56	1.4309	--	1419	--
existence	935	6.56	1.3118	2871	--	383
lèvres	936	6.56	1.0910	--	4420	3787
thé	937	6.56	1.1457	4439	3204	605
admis	938	6.56	1.1634	--	--	2038
mdr	939	6.56	1.9604	--	84	--
milliards	940	6.56	1.5670	2953	2502	2982
originale	941	6.56	1.1278	4102	--	4823
londres	942	6.56	1.4591	2285	2000	1146
compétence	943	6.56	1.2480	3850	--	2225
aboutir	944	6.56	1.2643	--	--	4410
rémunération	945	6.56	1.4730	3409	--	--
fertilité	946	6.56	1.2961	3937	--	--
canadiens	947	6.56	1.3577	4403	--	--
grâces	948	6.56	0.9723	--	--	5054
café	949	6.56	1.2149	979	1289	3210
proche	950	6.56	1.0333	1574	2311	1694
ouverts	951	6.56	1.0721	--	--	5252
créateur	952	6.54	1.2324	--	--	3518
fameux	953	6.54	1.0919	--	--	3357
dear	954	6.54	1.1817	--	1701	--
époux	955	6.54	1.3126	--	--	2597
forts	956	6.54	1.1643	4097	--	2821
sorties	957	6.54	1.1817	1099	--	--
bordeaux	958	6.54	1.4737	1116	1726	2238
france	959	6.54	1.3881	50	112	100
habileté	960	6.54	0.8855	--	--	4692
thank	961	6.54	1.1988	--	449	--
villa	962	6.54	1.2157	2011	2761	--
promesse	963	6.54	1.0730	--	--	3987
miami	964	6.54	1.4737	--	3120	--
popularité	965	6.54	1.2488	4548	--	--
compréhension	966	6.54	1.0919	4765	--	3329
comprendre	967	6.54	1.0539	1499	929	760
résolue	968	6.54	1.0343	3242	--	--
estime	969	6.54	1.1988	4526	--	1651
restos	970	6.54	1.1817	--	4884	--
augmentation	971	6.54	1.5677	2427	--	1468
j'imagine	972	6.54	1.2157	--	2195	--
réalisation	973	6.54	1.1466	1181	--	2046
martinique	974	6.54	1.4316	3166	3701	--
okay	975	6.54	1.0144	--	848	--
ri	976	6.54	1.6928	--	3676	--
snow	977	6.54	1.4316	--	1835	--
simpson	978	6.54	1.7286	--	3649	--
rivières	979	6.54	1.2488	--	--	4118
luxe	980	6.54	1.4316	2264	2719	3332
wish	981	6.54	1.2969	--	773	--
photos	982	6.54	1.1817	118	302	--
inspire	983	6.54	1.1104	--	--	4966
découvre	984	6.54	1.1287	--	3548	3708
soiree	985	6.54	0.9304	--	2562	--
créez	986	6.54	1.2651	1599	--	--
1er	987	6.54	1.5147	653	677	1378
faveur	988	6.54	1.1287	3314	--	685
destinée	989	6.52	1.5151	--	--	1900
hug	990	6.52	1.5680	--	4438	--
experience	991	6.52	1.2493	--	5190	--
joue	992	6.52	1.0925	2514	751	1993
sommeil	993	6.52	1.5016	3304	1681	3099
inspiré	994	6.52	1.1471	--	--	4594
espérer	995	6.52	1.1648	--	--	2715
dessin	996	6.52	1.1110	2132	2579	2811
mérite	997	6.52	0.9089	5217	1579	1191
recette	998	6.52	1.1292	1223	3387	--
book	999	6.52	1.3130	3072	2463	--
satisfaire	1000	6.52	1.3130	--	--	2554
couleur	1001	6.52	1.0544	747	1591	1187
aides	1002	6.52	1.2656	2630	--	--
facilité	1003	6.52	0.9947	--	--	2843
fier	1004	6.52	1.2493	--	3086	--
promos	1005	6.52	1.1110	2650	--	--
loool	1006	6.52	2.2519	--	754	--
relation	1007	6.52	1.2656	1513	2494	839
nouveaux	1008	6.52	1.1110	467	928	610
vertus	1009	6.52	1.2656	--	--	2260
diamond	1010	6.52	1.4032	--	5104	--
héritage	1011	6.52	1.1822	--	--	3455
play	1012	6.52	1.0544	3754	1147	--
imagine	1013	6.52	1.1822	--	1705	5034
ambiance	1014	6.52	1.0544	2642	3482	--
vagues	1015	6.52	1.2656	--	--	4124
vaincre	1016	6.52	1.1822	--	--	4799
j'espère	1017	6.52	1.1110	--	501	--
canadien	1018	6.52	1.1471	3200	4929	--
kiff	1019	6.52	1.3130	--	1117	--
stabilité	1020	6.52	1.0150	--	--	3814
mémoire	1021	6.50	1.0738	796	2550	631
bateaux	1022	6.50	1.0738	2510	--	4337
union	1023	6.50	0.9742	1119	--	678
humaines	1024	6.50	1.1294	1427	--	1907
provence-alpes-côte	1025	6.50	1.7173	4886	--	--
merry	1026	6.50	1.4321	--	451	--
durable	1027	6.50	1.1112	1486	--	4051
correctement	1028	6.50	1.1294	4785	--	--
curiosité	1029	6.50	1.0926	--	--	3588
énormément	1030	6.50	1.1824	--	5130	--
human	1031	6.50	1.4033	--	3865	--
aha	1032	6.50	1.3887	--	1239	--
séries	1033	6.50	1.3740	1387	2887	3870
nouveautés	1034	6.50	1.0738	789	--	--
versailles	1035	6.50	1.2330	4084	--	3090
touristiques	1036	6.50	1.3439	4949	--	--
game	1037	6.50	1.1650	2658	785	--
arte	1038	6.50	1.3286	--	3920	--
biens	1039	6.50	1.1650	1660	--	637
#music	1040	6.50	1.7525	--	1837	--
world	1041	6.50	1.3286	1242	508	--
ecologie	1042	6.50	1.5682	4798	--	--
mimi	1043	6.50	1.4743	--	3056	--
sportive	1044	6.50	1.2330	3414	--	--
neuf	1045	6.50	1.1995	503	1491	1275
lire	1046	6.50	1.3590	203	533	1233
banane	1047	6.50	1.1824	--	4174	--
souhaiter	1048	6.50	0.9530	--	2911	--
roman	1049	6.50	1.1650	2391	3768	1203
puissante	1050	6.50	0.9313	--	--	3092
déterminé	1051	6.50	1.1824	--	--	2095
uni	1052	6.50	1.2495	3121	--	3458
l'idée	1053	6.50	1.0926	--	3491	--
déterminée	1054	6.48	1.1471	--	--	2855
d'accord	1055	6.48	1.0736	--	360	--
barcelone	1056	6.48	1.4177	4119	3519	--
movie	1057	6.48	1.1993	--	1838	--
child	1058	6.48	1.2974	--	5238	--
curieux	1059	6.48	1.3886	--	--	2453
fontaine	1060	6.48	1.1110	4260	--	4129
marry	1061	6.48	1.3438	--	2307	--
hommage	1062	6.48	1.2329	4083	1807	3005
clean	1063	6.48	1.1993	--	3456	--
care	1064	6.48	1.3438	--	1495	--
smart	1065	6.48	1.0925	4302	4625	--
angleterre	1066	6.48	1.2974	2771	5078	481
donner	1067	6.48	1.0925	725	729	235
féminin	1068	6.48	1.1292	2364	--	5059
foyer	1069	6.48	1.3738	4048	--	2486
garantie	1070	6.48	1.1110	1117	--	2172
vivent	1071	6.48	1.1822	--	--	3028
neige	1072	6.48	1.7640	3080	503	4112
pommes	1073	6.48	1.0544	4379	--	--
interesting	1074	6.48	1.0150	--	4471	--
ptdrrrr	1075	6.48	1.9403	--	3139	--
divine	1076	6.48	1.4032	--	--	1938
francophone	1077	6.48	1.1471	3180	--	--
duo	1078	6.48	1.2162	2457	3105	--
strong	1079	6.48	1.4032	--	3694	--
feliz	1080	6.48	1.7524	--	1730	--
faciles	1081	6.48	0.8389	--	--	5245
imaginaire	1082	6.48	1.4177	--	--	3507
soutien	1083	6.48	1.0150	1051	2160	3079
destin	1084	6.48	1.6066	--	--	3055
apprendre	1085	6.48	1.0544	2107	1945	2068
aube	1086	6.48	1.1648	5028	--	--
ouverte	1087	6.48	1.1292	2687	3145	2027
partenaires	1088	6.48	1.0544	324	--	--
écriture	1089	6.48	1.1471	3298	--	1744
maîtrise	1090	6.48	1.1292	2706	--	3738
essentielle	1091	6.48	1.0736	--	--	2695
ok	1092	6.48	1.3285	1255	137	--
orchestre	1093	6.48	1.5550	4725	--	--
education	1094	6.46	1.2651	1340	--	--
mythe	1095	6.46	1.2488	--	--	3483
original	1096	6.46	0.8855	1828	1677	2924
expériences	1097	6.46	1.1104	3462	--	1240
1ère	1098	6.46	1.3584	2715	2292	--
money	1099	6.46	1.2488	--	1134	--
savant	1100	6.46	0.9733	--	--	2396
instruments	1101	6.46	1.1988	1277	--	2202
créé	1102	6.46	1.0730	1440	3545	1971
partagez	1103	6.46	1.2157	3837	--	--
thaïlande	1104	6.46	1.4028	3442	--	--
water	1105	6.46	1.2324	--	4096	--
hygiène	1106	6.46	1.4316	2990	--	4297
pyrénées	1107	6.46	1.4172	4418	--	--
clair	1108	6.46	1.0343	2209	1023	1633
salaire	1109	6.46	1.4458	2354	3494	2518
optimisation	1110	6.46	1.4028	4984	--	--
capables	1111	6.46	1.1104	--	--	2720
universelle	1112	6.46	1.1817	3104	--	1856
sapin	1113	6.46	1.1287	--	1159	--
saison	1114	6.46	1.0539	764	723	2857
architecture	1115	6.46	1.0919	1743	--	2692
terre	1116	6.46	1.2651	765	992	234
intellectuels	1117	6.46	1.2488	--	--	3772
english	1118	6.46	1.2811	290	1892	--
souvenir	1119	6.46	1.3734	1916	2399	1344
ptdrrrrr	1120	6.46	2.2876	--	4676	--
evolution	1121	6.46	1.1466	3540	--	--
abondante	1122	6.46	1.0730	--	--	5237
vivement	1123	6.44	1.0721	--	1270	2768
sejours	1124	6.44	1.3118	5060	--	--
comprend	1125	6.44	1.1980	1966	834	1185
éclairer	1126	6.44	1.0134	--	--	4252
nouvelle	1127	6.44	0.9723	274	178	222
véritables	1128	6.44	0.8609	--	--	2532
españa	1129	6.44	1.5140	4365	--	--
découvrez	1130	6.44	1.1278	809	600	--
rome	1131	6.44	1.4020	2879	--	698
unies	1132	6.44	1.0333	4390	--	3623
capacités	1133	6.44	1.0910	3783	--	5120
rock	1134	6.44	1.6433	984	1232	--
grand	1135	6.44	1.0333	225	294	112
intuition	1136	6.44	0.9723	--	--	4426
progression	1137	6.44	0.9723	--	--	4046
objective	1138	6.44	1.0721	--	--	5048
stars	1139	6.44	1.3273	1763	1739	--
célèbre	1140	6.44	1.3426	3402	5094	1600
surf	1141	6.44	1.2316	4521	--	--
appétit	1142	6.44	1.0721	--	3480	--
disponible	1143	6.44	0.9510	566	1253	--
croissant	1144	6.44	1.1457	4731	--	--
trouver	1145	6.44	1.1634	413	548	512
wikipédia	1146	6.44	1.1095	490	--	--
parvenir	1147	6.44	1.3426	--	--	2621
utile	1148	6.44	0.9930	913	3937	1135
eat	1149	6.44	1.1980	--	2566	--
réunies	1150	6.44	0.9930	--	--	4377
langues	1151	6.44	1.2961	920	--	1559
soutenir	1152	6.44	0.7329	4464	3751	1777
pink	1153	6.44	1.0910	--	4205	--
modernes	1154	6.44	1.1457	--	--	1583
house	1155	6.44	1.1278	2534	1394	--
honorable	1156	6.44	0.9071	--	--	3528
écrivain	1157	6.44	1.1634	--	--	1950
peintre	1158	6.44	1.1278	--	--	3029
québec	1159	6.44	1.4591	559	1682	1628
destinations	1160	6.44	1.2803	3763	--	--
nourrir	1161	6.44	1.0529	--	--	4607
marguerite	1162	6.44	1.1808	--	--	4451
êtres	1163	6.44	1.2961	--	--	1467
challenge	1164	6.44	1.0529	--	3408	--
cdi	1165	6.44	1.4020	3042	4565	--
songs	1166	6.44	1.1457	--	1829	--
italien	1167	6.42	1.1968	2796	4678	2774
bateau	1168	6.42	1.1968	2025	--	4437
l'aide	1169	6.42	1.2631	--	5005	--
bretagne	1170	6.42	1.6047	1266	1976	1469
photo	1171	6.42	1.1265	120	82	--
sages	1172	6.42	1.0120	--	--	4224
juste	1173	6.42	1.1622	801	147	753
ptdr	1174	6.42	2.0809	--	911	--
pertinence	1175	6.42	0.9916	1994	--	--
soin	1176	6.42	1.2792	2717	3361	997
visage	1177	6.42	1.1968	2581	2037	1591
artisanat	1178	6.42	1.0120	4360	--	--
communication	1179	6.42	1.1445	613	2837	1034
justes	1180	6.42	1.4010	--	--	4505
hi	1181	6.42	1.2469	--	663	--
profitez	1182	6.42	1.4721	4593	3436	--
peinture	1183	6.42	1.2137	1497	4764	2136
mdddr	1184	6.42	2.3655	--	2045	--
bleu	1185	6.42	1.5131	1169	1592	3018
safe	1186	6.42	1.1796	--	3445	--
cabriolet	1187	6.42	1.5131	5241	--	--
conscience	1188	6.42	1.2631	3356	--	499
autonome	1189	6.42	1.1445	--	--	5146
multimedia	1190	6.42	1.2304	4220	--	--
espère	1191	6.42	1.3864	2639	4852	2999
accessible	1192	6.42	1.0515	3751	--	--
réunis	1193	6.42	1.1622	--	--	2484
ecouter	1194	6.42	1.0319	3894	3041	--
light	1195	6.42	1.1082	4809	2572	--
pensées	1196	6.42	1.2631	--	4450	2096
mange	1197	6.42	1.1622	--	772	--
learn	1198	6.42	1.0897	--	2806	--
protection	1199	6.40	1.1249	542	4894	1106
ris	1200	6.40	1.5119	--	2820	--
island	1201	6.40	1.4142	5201	4771	--
Écrire	1202	6.40	1.3248	3647	--	--
bella	1203	6.40	1.5649	--	4206	--
ordinateur	1204	6.40	1.1249	634	3211	--
design	1205	6.40	1.0498	961	1409	--
wifi	1206	6.40	1.3702	1430	2777	--
donne	1207	6.40	1.1429	931	420	296
jeunes	1208	6.40	1.1952	592	1080	539
sandwich	1209	6.40	1.2617	--	4137	--
galaxy	1210	6.40	0.9689	--	1896	--
chambre	1211	6.40	1.1429	677	844	462
rapprochement	1212	6.40	1.2122	--	--	4066
believe	1213	6.40	1.2454	--	1325	--
vélo	1214	6.40	1.2617	2185	4546	--
entertainment	1215	6.40	1.3093	--	5121	--
solutions	1216	6.40	1.0102	1159	4541	2904
funk	1217	6.40	1.5119	5173	--	--
États-unis	1218	6.40	1.4142	1303	--	--
né	1219	6.40	1.2778	1910	2113	1431
fils	1220	6.40	1.3093	990	1103	348
soigneusement	1221	6.40	0.8571	--	--	4626
chateau	1222	6.40	1.1952	4622	--	--
premier	1223	6.40	1.1606	239	413	140
aisément	1224	6.40	1.0302	--	--	2403
prince	1225	6.40	1.2617	2855	1914	428
ipad	1226	6.40	1.6288	--	900	--
chaude	1227	6.40	1.1606	--	3789	--
etats-unis	1228	6.40	1.3702	1287	2944	--
sexualité	1229	6.40	1.2454	1290	--	--
feel	1230	6.40	1.1780	--	988	--
digne	1231	6.40	1.1249	--	--	1843
moon	1232	6.40	1.1429	--	5252	--
appréciation	1233	6.40	1.1952	--	--	3552
infini	1234	6.40	1.5253	--	--	2324
glace	1235	6.40	1.1606	3290	3338	4660
freestyle	1236	6.40	1.0498	--	3593	--
renouvellement	1237	6.40	1.1429	--	--	4752
jouent	1238	6.38	1.1045	--	4554	4648
anglaises	1239	6.38	1.2760	--	--	5138
quiero	1240	6.38	1.4270	--	2604	--
Éducation	1241	6.38	1.1761	5183	--	--
